StationID,Date,Type,Value,Ignore1,Ignore2,Ignore3,Ignore4,Latitude,Longitude,Elevation,State,Station,Ignore5,Ignore6
USW00003024,20151229,SNWD,0,,,W,,35.6950,-101.3950,930.9,TX,BORGER HUTCHINSON CO AP,,,
USW00003028,20151229,SNWD,0,,,W,,37.2833,-102.6139,1335.9,CO,SPRINGFIELD COMANCHE,,,
USW00003030,20151229,SNWD,0,,,W,,36.6817,-101.5053,951.9,OK,GUYMON MUNI AP,,,
USW00003031,20151229,SNWD,0,,,W,,31.9206,-102.3867,914.7,TX,ODESSA SCHLEMEYER FLD,,,
USW00003032,20151229,SNWD,0,,,W,,30.0481,-102.2131,707.7,TX,DRYDEN TERRELL CO AP,,,
USW00003102,20151229,SNWD,0,,,W,,34.0561,-117.6003,289.3,CA,ONTARIO INTL AP,,,
USW00003103,20151229,SNWD,80,,,W,0500,35.1442,-111.6664,2134.5,AZ,FLAGSTAFF PULLIAM AP,,,72375
USW00003104,20151229,SNWD,0,,,W,,33.6267,-116.1594,-36.0,CA,DESERT RESORTS RGNL AP,,,
USW00003131,20151229,SNWD,0,,,W,,32.8158,-117.1394,127.1,CA,SAN DIEGO MONTGOMERY FLD,,,
USW00003144,20151229,SNWD,0,,,W,,32.8342,-115.5786,-17.7,CA,IMPERIAL CO AP,,,
USW00003145,20151229,SNWD,0,,,W,,32.6500,-114.6167,64.9,AZ,YUMA MCAS,,,
USW00003159,20151229,SNWD,0,,,W,,34.7411,-118.2117,712.6,CA,LANCASTER WM J FOX FLD,,,
USW00003160,20151229,SNWD,0,,,W,,36.6206,-116.0278,984.5,NV,MERCURY DESERT ROCK AP,,,72387
USW00003164,20151229,SNWD,0,,,W,,32.6261,-116.4681,805.0,CA,CAMPO ASOS,,,
USW00003166,20151229,SNWD,0,,,W,,33.8719,-117.9789,29.3,CA,FULLERTON MUNI AP,,,
USW00003167,20151229,SNWD,0,,,W,,33.9228,-118.3342,19.2,CA,HAWTHORNE MUNI AP,,,
USW00003171,20151229,SNWD,0,,,W,,33.9519,-117.4386,245.4,CA,RIVERSIDE MUNI AP,,,
USW00003177,20151229,SNWD,0,,,W,,33.1281,-117.2794,100.0,CA,CARLSBAD PALOMAR AP,,,
USW00003178,20151229,SNWD,0,,,W,,32.5722,-116.9794,157.0,CA,SAN DIEGO BROWN FLD,,,
USW00003179,20151229,SNWD,0,,,W,,33.9753,-117.6361,198.1,CA,CHINO AP,,,
USW00003184,20151229,SNWD,0,,,W,,33.6883,-112.0817,443.5,AZ,PHOENIX DEER VALLEY MUNI AP,,,
USW00003192,20151229,SNWD,0,,,W,,33.6228,-111.9106,449.0,AZ,SCOTTSDALE MUNI AP,,,
USW00003196,20151229,SNWD,0,,,W,,31.4208,-110.8458,1198.5,AZ,NOGALES INTL AP,,,
USW00003809,20151229,SNWD,0,,,H,0800,36.0003,-89.4100,91.4,TN,DYERSBURG III GOLF,,,
USW00003811,20151229,SNWD,0,,,W,,35.5931,-88.9167,132.0,TN,JACKSON MCKELLAR AP,,,
USW00003812,20151229,SNWD,0,,,W,,35.4319,-82.5375,645.3,NC,ASHEVILLE RGNL AP,,,72315
USW00003813,20151229,SNWD,0,,,W,,32.6847,-83.6528,104.5,GA,MACON MIDDLE GA RGNL AP,,,72217
USW00003816,20151229,SNWD,0,,,W,,37.0683,-88.7719,119.5,KY,PADUCAH,,,72435
USW00003820,20151229,SNWD,0,,,W,,33.3644,-81.9633,40.2,GA,AUGUSTA BUSH FLD AP,,,72218
USW00003822,20151229,SNWD,0,,,W,,32.1300,-81.2100,14.0,GA,SAVANNAH INTL AP,,HCN,72207
USW00003847,20151229,SNWD,0,,,W,,35.9508,-85.0814,569.1,TN,CROSSVILLE MEM AP,,,72325
USW00003856,20151229,SNWD,0,,,W,,34.6439,-86.7861,190.2,AL,HUNTSVILLE INTL AP,,,72323
USW00003859,20151229,SNWD,0,,,W,2400,37.2958,-81.2078,874.8,WV,BLUEFIELD MERCER CO AP,,,
USW00003860,20151229,SNWD,0,,,W,,38.3650,-82.5550,251.2,WV,HUNTINGTON TRI STATE AP,,,72425
USW00003870,20151229,SNWD,0,,,W,,34.8831,-82.2203,286.5,SC,GREER,GSN,HCN,72312
USW00003872,20151229,SNWD,0,,,W,,37.7836,-81.1231,766.3,WV,BECKLEY RALEIGH CO AP,,,72412
USW00003878,20151229,SNWD,0,,,W,,31.8606,-86.0122,121.0,AL,TROY MUNI AP,,,
USW00003889,20151229,SNWD,0,,,W,,37.5908,-83.3131,415.7,KY,JACKSON,,,72419
USW00003894,20151229,SNWD,0,,,W,,36.6239,-87.4194,170.7,TN,CLARKSVILLE OUTLAW AP,,,72328
USW00003901,20151229,SNWD,0,,,W,,32.3847,-94.7117,111.3,TX,LONGVIEW E TX RGNL AP,,,72247
USW00003904,20151229,SNWD,0,,,W,,30.5892,-96.3647,93.0,TX,COLLEGE STN,,,74746
USW00003918,20151229,SNWD,0,,,H,,36.3000,-92.6000,214.9,AR,FLIPPIN FAA AP,,,
USW00003927,20151229,SNWD,0,,,W,,32.8978,-97.0189,170.7,TX,DALLAS FT WORTH AP,,,72259
USW00003928,20151229,SNWD,0,,,W,,37.6544,-97.4425,406.9,KS,WICHITA,,,72450
USW00003932,20151229,SNWD,0,,,W,,35.2100,-99.1200,585.8,OK,CLINTON SHERMAN AP,,,
USW00003935,20151229,SNWD,0,,,W,,37.2253,-89.5706,102.4,MO,CAPE GIRARDEAU MUNI AP,,,72329
USW00003937,20151229,SNWD,0,,,W,,30.1250,-93.2158,4.0,LA,LAKE CHARLES,,,72240
USW00003940,20151229,SNWD,0,,,W,,32.3206,-90.0778,100.6,MS,JACKSON INTL AP,,,72235
USW00003945,20151229,SNWD,0,,,W,,38.8169,-92.2183,272.2,MO,COLUMBIA RGNL AP,GSN,,72445
USW00003947,20151229,SNWD,50,,,W,,39.2972,-94.7306,306.3,MO,KANSAS CITY INTL AP,,,72446
USW00003950,20151229,SNWD,0,,,W,,34.5583,-98.4172,325.8,OK,LAWTON MUNI AP,,,
USW00003951,20151229,SNWD,0,,,H,0900,32.3500,-94.6500,124.1,TX,LONGVIEW WSMO,,,72247
USW00003952,20151229,SNWD,0,,,W,,34.8364,-92.2619,173.1,AR,LITTLE ROCK,,,72340
USW00003953,20151229,SNWD,0,,,W,,35.8311,-90.6464,79.9,AR,JONESBORO MUNI AP,,,
USW00003954,20151229,SNWD,0,,,W,,35.5342,-97.6469,395.3,OK,OKLAHOMA CITY POST AP,,,
USW00003957,20151229,SNWD,0,,,W,0800,37.2839,-98.5528,467.9,KS,MEDICINE LODGE,,,72452
USW00003959,20151229,SNWD,0,,,W,,36.7683,-96.0261,217.9,OK,BARTLESVILLE F P FLD,,HCN,
USW00003960,20151229,SNWD,0,,,W,,38.5714,-90.1572,125.9,IL,CAHOKIA ST LOUIS AP,,,
USW00003962,20151229,SNWD,0,,,W,,34.2900,-93.0600,163.1,AR,HOT SPRINGS ASOS,,,
USW00003963,20151229,SNWD,0,,,W,,38.5911,-92.1558,174.7,MO,JEFFERSON CITY MEM AP,,,
USW00003965,20151229,SNWD,0,,,W,,36.1625,-97.0894,299.9,OK,STILLWATER RGNL AP,,,
USW00003966,20151229,SNWD,0,,,W,,38.6572,-90.6558,140.8,MO,ST LOUIS SPRT OF S L AP,,,
USW00003971,20151229,SNWD,0,,,W,,32.6808,-96.8681,200.6,TX,DALLAS REDBIRD AP,,,
USW00003975,20151229,SNWD,0,,,W,,36.7725,-90.3247,99.7,MO,POPLAR BLUFF MUNI AP,,,72330
USW00003991,20151229,SNWD,0,,,W,,33.2061,-97.1989,195.7,TX,DENTON MUNI AP,,,
USW00003996,20151229,SNWD,0,,,W,,32.3500,-91.0278,26.2,LA,TALLULAH VICKSBURG AP,,,
USW00003999,20151229,SNWD,0,,,W,,30.7406,-98.2353,392.6,TX,BURNET MUNI AP,,,
USW00004111,20151229,SNWD,0,,,W,,41.2731,-111.0306,2183.3,WY,EVANSTON BURNS FLD,,,
USW00004201,20151229,SNWD,0,,,W,,45.7728,-122.8611,16.8,OR,SCAPPOOSE IND AP,,,
USW00004725,20151229,SNWD,30,,,W,,42.1997,-75.9850,489.5,NY,BINGHAMTON,,HCN,72515
USW00004781,20151229,SNWD,0,,,W,,40.7939,-73.1017,25.6,NY,ISLIP LI MACARTHUR AP,,,72505
USW00004803,20151229,SNWD,200,,,W,2400,45.6308,-89.4653,487.4,WI,RHINELANDER ONEIDA AP,,,
USW00012812,20151229,SNWD,0,,,W,,26.9172,-81.9914,7.6,FL,PUNTA GORDA CHARLOTTE CO AP,,,
USW00012815,20151229,SNWD,0,,,W,,28.4339,-81.3250,27.4,FL,ORLANDO INTL AP,,,72205
USW00012816,20151229,SNWD,0,,,W,,29.6919,-82.2756,37.5,FL,GAINESVILLE RGNL AP,,,74756
USW00012819,20151229,SNWD,0,,,W,,28.8208,-81.8097,23.5,FL,LEESBURG MUNI AP,,,
USW00012832,20151229,SNWD,0,,,W,,29.7333,-85.0333,5.8,FL,APALACHICOLA AP,,,72220
USW00012833,20151229,SNWD,0,,,W,,29.6333,-83.1053,11.6,FL,CROSS CITY AP,,,72212
USW00012834,20151229,SNWD,0,,,W,,29.1828,-81.0483,9.4,FL,DAYTONA BEACH INTL AP,,,74787
USW00012835,20151229,SNWD,0,,,W,,26.5850,-81.8614,4.6,FL,FT MYERS PAGE FLD AP,,HCN,
USW00012836,20151229,SNWD,0,,,W,,24.5550,-81.7522,1.2,FL,KEY WEST INTL AP,GSN,HCN,72201
USW00012838,20151229,SNWD,0,,,W,,28.1011,-80.6439,8.2,FL,MELBOURNE INTL AP,,,72204
USW00012839,20151229,SNWD,0,,,W,,25.7906,-80.3164,8.8,FL,MIAMI INTL AP,,,72202
USW00012841,20151229,SNWD,0,,,W,,28.5453,-81.3331,32.9,FL,ORLANDO EXECUTIVE AP,,,
USW00012842,20151229,SNWD,0,,,W,,27.9619,-82.5403,5.8,FL,TAMPA INTL AP,GSN,,72211
USW00012843,20151229,SNWD,0,,,W,,27.6531,-80.2428,8.5,FL,VERO BEACH INTL AP,,,74793
USW00012844,20151229,SNWD,0,,,W,,26.6847,-80.0994,5.8,FL,WEST PALM BEACH INTL AP,,,72203
USW00012849,20151229,SNWD,0,,,W,,26.0719,-80.1536,3.4,FL,FT LAUDERDALE HOLLYWOOD AP,,,74783
USW00012854,20151229,SNWD,0,,,W,,28.7797,-81.2436,16.8,FL,ORLANDO SANFORD AP,,,
USW00012871,20151229,SNWD,0,,,W,,27.4014,-82.5586,8.5,FL,SARASOTA BRADENTON AP,,,
USW00012882,20151229,SNWD,0,,,W,,25.9069,-80.2803,3.0,FL,MIAMI OPA LOCKA AP,,,
USW00012885,20151229,SNWD,0,,,W,,26.1969,-80.1708,4.3,FL,FT LAUDERDALE EXECUTIVE AP,,,
USW00012888,20151229,SNWD,0,,,W,,25.6475,-80.4331,3.0,FL,MIAMI KENDALL TAMIAMI EXEC AP,,,
USW00012895,20151229,SNWD,0,,,W,,27.4981,-80.3767,7.3,FL,FT PIERCE ST LUCIE CO INTL AP,,,
USW00012896,20151229,SNWD,0,,,W,,24.7258,-81.0517,2.4,FL,MARATHON AP,,,
USW00012897,20151229,SNWD,0,,,W,,26.1522,-81.7753,2.7,FL,NAPLES MUNI AP,,,
USW00012904,20151229,SNWD,0,,,W,,26.2281,-97.6542,10.4,TX,HARLINGEN RIO GRANDE AP,,,
USW00012907,20151229,SNWD,0,,,W,,27.5333,-99.4667,153.9,TX,LAREDO AFB,,,72252
USW00012912,20151229,SNWD,0,,,W,,28.8614,-96.9303,35.1,TX,VICTORIA RGNL AP,,,72255
USW00012916,20151229,SNWD,0,,,W,,29.9933,-90.2511,1.2,LA,NEW ORLEANS INTL AP,GSN,,72231
USW00012917,20151229,SNWD,0,,,W,,29.9506,-94.0206,4.9,TX,PORT ARTHUR SE TX AP,,,72241
USW00012918,20151229,SNWD,0,,,W,,29.6381,-95.2819,13.4,TX,HOUSTON HOBBY AP,,,72244
USW00012919,20151229,SNWD,0,,,W,,25.9156,-97.4186,7.0,TX,BROWNSVILLE,,,72250
USW00012921,20151229,SNWD,0,,,W,,29.5442,-98.4839,240.5,TX,SAN ANTONIO INTL AP,GSN,HCN,72253
USW00012923,20151229,SNWD,0,,,W,,29.2733,-94.8592,1.5,TX,GALVESTON SCHOLES FLD,,,72242
USW00012924,20151229,SNWD,0,,,W,,27.7839,-97.5108,13.7,TX,CORPUS CHRISTI,,HCN,72251
USW00012932,20151229,SNWD,0,,,W,,27.7411,-98.0247,52.7,TX,ALICE INTL AP,,,
USW00012935,20151229,SNWD,0,,,W,,28.7247,-96.2536,3.7,TX,PALACIOS MUNI AP,,,
USW00012947,20151229,SNWD,0,,,W,,28.4567,-99.2183,145.1,TX,COTULLA LA SALLE CO AP,,,
USW00012957,20151229,SNWD,0,,,W,,26.1658,-97.3458,5.8,TX,PORT ISABEL CAMERON AP,,,
USW00012959,20151229,SNWD,0,,,W,,26.1839,-98.2539,30.5,TX,MCALLEN MILLER INTL AP,,,
USW00012960,20151229,SNWD,0,,,W,,29.9800,-95.3600,29.0,TX,HOUSTON INTERCONT AP,,,72243
USW00012962,20151229,SNWD,0,,,W,,29.3600,-99.1742,280.4,TX,HONDO MUNI AP,,,
USW00012970,20151229,SNWD,0,,,W,,29.3389,-98.4719,174.0,TX,SAN ANTONIO STINSON AP,,,
USW00012971,20151229,SNWD,0,,,W,,29.7036,-98.0281,192.9,TX,AUSTIN SAN ANTONIO,,,
USW00012972,20151229,SNWD,0,,,W,,28.0836,-97.0464,6.7,TX,ROCKPORT ARANSAS CO AP,,,
USW00012975,20151229,SNWD,0,,,W,,29.5189,-95.2417,13.4,TX,HOUSTON CLOVER FLD,,,
USW00012976,20151229,SNWD,0,,,W,,29.1097,-95.4619,7.6,TX,ANGLETON BRAZORIA AP,,,
USW00012977,20151229,SNWD,0,,,W,,29.6222,-95.6564,25.0,TX,HOUSTON SUGARLAND MEM,,,
USW00013701,20151229,SNWD,0,,,H,,39.4717,-76.1697,17.4,MD,ABERDEEN PHILLIPS FLD,,,
USW00013722,20151229,SNWD,0,,,W,,35.8922,-78.7819,126.8,NC,RALEIGH DURHAM INTL AP,GSN,,72306
USW00013723,20151229,SNWD,0,,,W,,36.0969,-79.9433,271.3,NC,PIEDMONT TRIAD INTL AP,,,72317
USW00013728,20151229,SNWD,0,,,W,2400,36.5728,-79.3361,174.0,VA,DANVILLE RGNL AP,,,
USW00013729,20151229,SNWD,0,,,W,,38.8853,-79.8528,603.2,WV,ELKINS RANDOLPH CO AP,,,72417
USW00013733,20151229,SNWD,0,,,W,2400,37.3208,-79.2067,286.5,VA,LYNCHBURG RGNL AP,,,72410
USW00013737,20151229,SNWD,0,,,W,,36.9033,-76.1922,9.1,VA,NORFOLK INTL AP,,HCN,72308
USW00013739,20151229,SNWD,0,,,W,,39.8683,-75.2311,3.0,PA,PHILADELPHIA INTL AP,,,72408
USW00013740,20151229,SNWD,0,,,W,,37.5050,-77.3203,50.0,VA,RICHMOND INTL AP,,,72401
USW00013741,20151229,SNWD,0,,,W,2400,37.3169,-79.9742,358.1,VA,ROANOKE RGNL AP,,,72411
USW00013743,20151229,SNWD,0,,,W,,38.8483,-77.0342,3.0,VA,WASHINGTON REAGAN AP,GSN,,72405
USW00013748,20151229,SNWD,0,,,W,,34.2675,-77.8997,10.1,NC,WILMINGTON INTL AP,,,72302
USW00013781,20151229,SNWD,0,,,W,,39.6728,-75.6008,24.1,DE,WILMINGTON NEW CASTLE CO AP,,,72418
USW00013786,20151229,SNWD,0,,,W,,36.2606,-76.1750,4.0,NC,ELIZABETH CITY CGAS,,,72307
USW00013833,20151229,SNWD,0,,,W,,31.2819,-89.2531,46.0,MS,HATTIESBURG CHAIN MUNI AP,,,74759
USW00013839,20151229,SNWD,0,,,W,,31.3214,-85.4497,112.8,AL,DOTHAN RGNL AP,,,
USW00013865,20151229,SNWD,0,,,W,,32.3347,-88.7442,89.6,MS,MERIDIAN KEY FLD,GSN,,72234
USW00013866,20151229,SNWD,0,,,W,,38.3794,-81.5900,277.4,WV,CHARLESTON YEAGER AP,,,72414
USW00013869,20151229,SNWD,0,,,W,,31.5356,-84.1944,57.9,GA,ALBANY SW GA RGNL AP,,,72216
USW00013870,20151229,SNWD,0,,,W,,31.5358,-82.5067,58.8,GA,ALMA BACON CO AP,,,72316
USW00013871,20151229,SNWD,0,,,W,,33.5872,-85.8556,181.1,AL,ANNISTON METRO AP,,,
USW00013873,20151229,SNWD,0,,,W,,33.9481,-83.3275,239.3,GA,ATHENS BEN EPPS AP,,,72311
USW00013874,20151229,SNWD,0,,,W,,33.6300,-84.4417,307.8,GA,ATLANTA HARTSFIELD INTL AP,,,72219
USW00013876,20151229,SNWD,0,,,W,,33.5656,-86.7450,187.5,AL,BIRMINGHAM AP,,,72228
USW00013877,20151229,SNWD,0,,,W,,36.4731,-82.4044,457.2,TN,BRISTOL TRI CITY AP,,,72335
USW00013878,20151229,SNWD,0,,,W,,31.1522,-81.3908,4.9,GA,BRUNSWICK MALCOLM MCKINNON AP,,,
USW00013880,20151229,SNWD,0,,,W,,32.8986,-80.0403,12.2,SC,CHARLESTON INTL AP,GSN,,72208
USW00013881,20151229,SNWD,0,,,W,,35.2236,-80.9553,221.9,NC,CHARLOTTE DOUGLAS AP,,,72314
USW00013882,20151229,SNWD,0,,,W,,35.0311,-85.2014,204.5,TN,CHATTANOOGA LOVELL AP,GSN,,72324
USW00013883,20151229,SNWD,0,,,W,,33.9486,-81.1186,70.4,SC,COLUMBIA,,,72310
USW00013889,20151229,SNWD,0,,,W,,30.4844,-81.7019,10.1,FL,JACKSONVILLE,,,72206
USW00013891,20151229,SNWD,0,,,W,,35.8181,-83.9858,293.2,TN,KNOXVILLE MCGHEE TYSON AP,,,72326
USW00013893,20151229,SNWD,0,,,W,,35.0564,-89.9864,77.4,TN,MEMPHIS INTL AP,,,72334
USW00013894,20151229,SNWD,0,,,W,,30.6794,-88.2397,63.4,AL,MOBILE,,,72223
USW00013895,20151229,SNWD,0,,,W,,32.2997,-86.4075,61.6,AL,MONTGOMERY AP,,,72226
USW00013896,20151229,SNWD,0,,,W,,34.7442,-87.5997,164.6,AL,MUSCLE SHOALS RGNL AP,,HCN,
USW00013897,20151229,SNWD,0,,,W,0600,36.1189,-86.6892,182.9,TN,NASHVILLE INTL AP,,,72327
USW00013899,20151229,SNWD,0,,,W,,30.4781,-87.1869,34.1,FL,PENSACOLA RGNL AP,,HCN,72222
USW00013904,20151229,SNWD,0,,,W,,30.1831,-97.6800,146.3,TX,AUSTIN BERGSTROM AP,,,74745
USW00013927,20151229,SNWD,0,,,W,,32.3367,-90.2214,104.2,MS,JACKSON HAWKINS FLD,,,
USW00013939,20151229,SNWD,0,,,W,,33.4825,-90.9853,39.0,MS,GREENVILLE ASOS,,,74768
USW00013942,20151229,SNWD,0,,,W,,32.5156,-92.0406,24.1,LA,MONROE RGNL AP,,,
USW00013957,20151229,SNWD,0,,,W,,32.4506,-93.8411,83.2,LA,SHREVEPORT,GSN,,72248
USW00013958,20151229,SNWD,0,,,W,,30.3208,-97.7603,204.2,TX,AUSTIN-CAMP MABRY,,,72254
USW00013959,20151229,SNWD,0,,,W,,31.6189,-97.2283,152.4,TX,WACO RGNL AP,,,72256
USW00013960,20151229,SNWD,0,,,W,,32.8519,-96.8556,134.1,TX,DALLAS LOVE FLD,,,72258
USW00013961,20151229,SNWD,0,,,W,,32.8192,-97.3614,209.4,TX,FT WORTH MEACHAM FLD,,,74739
USW00013962,20151229,SNWD,50,,,W,,32.4106,-99.6822,545.6,TX,ABILENE RGNL AP,GSN,,72266
USW00013963,20151229,SNWD,0,,,W,,34.7272,-92.2389,78.6,AR,LITTLE ROCK AP ADAMS FLD,,,
USW00013964,20151229,SNWD,0,,,W,,35.3331,-94.3625,136.9,AR,FT SMITH RGNL AP,GSN,,72344
USW00013966,20151229,SNWD,0,,,W,,33.9786,-98.4928,310.0,TX,WICHITA FALLS MUNI AP,,,72351
USW00013967,20151229,SNWD,0,,,W,,35.3889,-97.6006,391.7,OK,OKLAHOMA CITY WILL ROGERS AP,GSN,,72353
USW00013968,20151229,SNWD,0,T,,W,,36.1994,-95.8872,198.1,OK,TULSA INTL AP,,,72356
USW00013969,20151229,SNWD,0,,,W,,36.7367,-97.1019,304.8,OK,PONCA CITY MUNI AP,,,72453
USW00013970,20151229,SNWD,0,,,W,,30.5372,-91.1469,19.5,LA,BATON ROUGE RYAN AP,,HCN,
USW00013971,20151229,SNWD,0,,,W,,36.2667,-93.1567,418.8,AR,HARRISON BOONE CO AP,,,72345
USW00013972,20151229,SNWD,0,,,W,,32.3542,-95.4025,165.8,TX,TYLER POUNDS FLD,,,
USW00013973,20151229,SNWD,0,,,W,,30.5108,-99.7664,533.1,TX,JUNCTION KIMBLE CO AP,,,74740
USW00013975,20151229,SNWD,0,,,W,,36.2967,-99.7689,667.8,OK,GAGE AP,,,74641
USW00013976,20151229,SNWD,0,,,W,,30.2050,-91.9875,11.6,LA,LAFAYETTE RGNL AP,,HCN,
USW00013977,20151229,SNWD,0,,,W,,33.4536,-94.0075,110.0,AR,TEXARKANA WEBB FLD,,,
USW00013978,20151229,SNWD,0,,,W,,33.4964,-90.0867,40.5,MS,GREENWOOD LEFLORE AP,,,74758
USW00013980,20151229,SNWD,0,,,H,0700,37.1550,-98.0283,408.4,KS,ANTHONY,,HCN,
USW00013984,20151229,SNWD,0,,,W,,39.5514,-97.6508,447.8,KS,CONCORDIA MUNI AP,GSN,,72458
USW00013985,20151229,SNWD,0,,,W,,37.7608,-99.9683,789.4,KS,DODGE CITY,GSN,,72451
USW00013994,20151229,SNWD,0,,,W,,38.7525,-90.3736,161.8,MO,ST LOUIS LAMBERT INTL AP,,,72434
USW00013995,20151229,SNWD,0,,,W,,37.2353,-93.4003,389.5,MO,SPRINGFIELD,,,72440
USW00013996,20151229,SNWD,30,,,W,,39.0725,-95.6261,267.0,KS,TOPEKA MUNI AP,,,72456
USW00014606,20151229,SNWD,50,,,W,,44.7978,-68.8186,45.1,ME,BANGOR INTL AP,,,72607
USW00014607,20151229,SNWD,230,,,W,,46.8706,-68.0172,190.2,ME,CARIBOU MUNI AP,GSN,,72712
USW00014710,20151229,SNWD,50,,,W,,42.9333,-71.4383,68.6,NH,MANCHESTER AP,,,
USW00014711,20151229,SNWD,0,,,W,2400,40.1936,-76.7633,95.1,PA,MIDDLETOWN HARRISBURG INTL AP,,,72399
USW00014732,20151229,SNWD,0,,,W,,40.7794,-73.8803,3.4,NY,NEW YORK LAGUARDIA AP,,,72503
USW00014733,20151229,SNWD,30,,,W,,42.9486,-78.7369,211.2,NY,BUFFALO,,HCN,72528
USW00014734,20151229,SNWD,0,,,W,,40.6825,-74.1694,2.1,NJ,NEWARK INTL AP,,,72502
USW00014735,20151229,SNWD,50,,,W,,42.7431,-73.8092,95.1,NY,ALBANY AP,,HCN,72518
USW00014737,20151229,SNWD,0,,,W,,40.6508,-75.4492,118.9,PA,ALLENTOWN INTL AP,,HCN,72517
USW00014740,20151229,SNWD,30,,,W,,41.9381,-72.6825,57.9,CT,HARTFORD BRADLEY INTL AP,,,72508
USW00014742,20151229,SNWD,130,,,W,,44.4683,-73.1500,100.6,VT,BURLINGTON INTL AP,GSN,HCN,72617
USW00014745,20151229,SNWD,80,,,W,,43.1953,-71.5011,105.5,NH,CONCORD MUNI AP,,,72605
USW00014764,20151229,SNWD,100,,,W,,43.6497,-70.3003,13.7,ME,PORTLAND INTL JETPORT,,HCN,72606
USW00014765,20151229,SNWD,0,,,W,,41.7219,-71.4325,18.3,RI,PROVIDENCE T F GREEN AP,,HCN,72507
USW00014768,20151229,SNWD,50,,,W,,43.1167,-77.6767,162.5,NY,ROCHESTER GTR INTL AP,,HCN,72529
USW00014771,20151229,SNWD,50,,,W,,43.1111,-76.1039,125.9,NY,SYRACUSE HANCOCK INTL AP,GSN,HCN,72519
USW00014777,20151229,SNWD,0,,,W,,41.3336,-75.7269,283.5,PA,WILKES-BARRE INTL AP,,,72513
USW00014778,20151229,SNWD,0,,,W,,41.2433,-76.9217,158.5,PA,WILLIAMSPORT,,HCN,72514
USW00014820,20151229,SNWD,0,,,W,,41.4131,-81.8600,232.6,OH,CLEVELAND,,,72524
USW00014821,20151229,SNWD,0,,,W,,39.9914,-82.8808,246.9,OH,COLUMBUS PORT COLUMBUS INTL AP,,,72428
USW00014824,20151229,SNWD,127,,,H,,45.7181,-87.0939,179.8,MI,ESCANABA,,,72648
USW00014826,20151229,SNWD,50,,,W,,42.9667,-83.7494,234.7,MI,FLINT BISHOP INTL AP,,,72637
USW00014827,20151229,SNWD,0,,,W,,40.9706,-85.2064,241.1,IN,FT WAYNE INTL AP,,,72533
USW00014828,20151229,SNWD,102,,,H,0700,43.9758,-84.4908,236.2,MI,GLADWIN,,,
USW00014836,20151229,SNWD,30,,,W,,42.7803,-84.5789,256.3,MI,LANSING CAPITAL CITY AP,,,72539
USW00014837,20151229,SNWD,100,,,W,2400,43.1406,-89.3453,264.0,WI,MADISON DANE RGNL AP,,,72641
USW00014838,20151229,SNWD,76,,,H,0800,46.5458,-87.3794,202.7,MI,MARQUETTE,GSN,,72743
USW00014839,20151229,SNWD,150,,,W,,42.9550,-87.9044,204.2,WI,MILWAUKEE MITCHELL AP,,,72640
USW00014840,20151229,SNWD,80,,,W,,43.1711,-86.2367,190.5,MI,MUSKEGON CO AP,,,72636
USW00014842,20151229,SNWD,0,,,W,2400,40.6675,-89.6839,198.1,IL,PEORIA GTR PEORIA AP,GSN,,72532
USW00014845,20151229,SNWD,50,,,W,,43.5331,-84.0797,201.2,MI,SAGINAW MBS INTL AP,,,
USW00014847,20151229,SNWD,180,,,W,,46.4794,-84.3572,220.1,MI,SAULT STE MARIE SANDERSON FLD,,,72734
USW00014848,20151229,SNWD,30,,,W,,41.7072,-86.3164,235.6,IN,SOUTH BEND MICHIANA RGNL AP,,,72535
USW00014852,20151229,SNWD,0,,,W,,41.2544,-80.6739,359.7,OH,YOUNGSTOWN RGNL AP,,,72525
USW00014860,20151229,SNWD,0,,,W,,42.0800,-80.1825,222.5,PA,ERIE INTL AP,,HCN,72526
USW00014891,20151229,SNWD,0,,,W,,40.8203,-82.5178,394.7,OH,MANSFIELD LAHM MUNI AP,,,72420
USW00014895,20151229,SNWD,0,,,W,,40.9167,-81.4333,368.2,OH,AKRON CANTON RGNL AP,,,72521
USW00014897,20151229,SNWD,150,,,W,2400,44.9258,-89.6256,360.0,WI,WAUSAU DWTN AP,,,72646
USW00014898,20151229,SNWD,330,,,W,,44.4983,-88.1111,207.9,WI,GREEN BAY,,,72645
USW00014913,20151229,SNWD,200,,,W,,46.8369,-92.2097,435.3,MN,DULUTH,,,72745
USW00014914,20151229,SNWD,50,,,W,,46.9253,-96.8111,274.3,ND,FARGO HECTOR INTL AP,,,72753
USW00014916,20151229,SNWD,100,,,W,,47.9428,-97.1839,256.6,ND,GRAND FORKS INTL AP,,,72757
USW00014918,20151229,SNWD,130,,,W,,48.5614,-93.3981,360.6,MN,INTL FALLS INTL AP,,,72747
USW00014920,20151229,SNWD,230,,,W,,43.8789,-91.2528,198.7,WI,LA CROSSE MUNI AP,,,72643
USW00014922,20151229,SNWD,100,,,W,,44.8831,-93.2289,265.8,MN,MINNEAPOLIS/ST PAUL AP,GSN,HCN,72658
USW00014923,20151229,SNWD,50,,,W,,41.4653,-90.5233,180.4,IL,MOLINE QUAD CITY INTL AP,,,72544
USW00014924,20151229,SNWD,305,,,H,0800,48.9711,-97.2417,240.8,ND,PEMBINA,,HCN,
USW00014925,20151229,SNWD,230,,,W,,43.9042,-92.4917,397.5,MN,ROCHESTER INTL AP,,,72644
