StationID,Date,Type,Value,Ignore1,Ignore2,Ignore3,Ignore4,Latitude,Longitude,Elevation,State,Station,Ignore5,Ignore6
USC00468522,20151230,SNWD,0,,,H,0800,39.0044,-80.4744,326.1,WV,STONEWALL JACKSON DAM,,,
USC00468777,20151230,SNWD,0,,,H,,39.4467,-79.5469,801.6,WV,TERRA ALTA #1,,,
USC00468986,20151230,SNWD,0,,,H,,39.3136,-80.0297,365.8,WV,TYGART DAM,,,
USC00469522,20151230,SNWD,0,,,H,0700,37.7889,-80.3083,585.2,WV,WHITE SULPHUR SPRINGS,,,
USC00469610,20151230,SNWD,0,,,H,0700,37.6731,-82.2761,231.6,WV,WILLIAMSON,,HCN,
USC00470045,20151230,SNWD,102,,,H,0700,42.6475,-89.0644,226.2,WI,AFTON,,,
USC00470080,20151230,SNWD,152,,,H,0630,43.4228,-88.3519,291.4,WI,ALLENTON,,,
USC00470124,20151230,SNWD,152,,,H,0600,44.3272,-91.9194,204.2,WI,ALMA DAM 4,,,
USC00470175,20151230,SNWD,102,,,H,,45.3011,-92.3631,326.1,WI,AMERY,,,
USC00470239,20151230,SNWD,152,,,H,0800,45.1603,-89.1128,463.0,WI,ANTIGO,,,
USC00470265,20151230,SNWD,305,,,H,0700,44.2769,-88.4378,241.4,WI,APPLETON,,,
USC00470273,20151230,SNWD,152,,,H,0800,43.0411,-89.4286,263.7,WI,ARBORETUM UNIV WIS,,,
USC00470287,20151230,SNWD,76,,,H,,42.7006,-89.8672,244.8,WI,ARGYLE,,,
USC00470308,20151230,SNWD,127,,,H,0800,43.3008,-89.3269,329.2,WI,ARLINGTON UNIV FARM,,,
USC00470347,20151230,SNWD,203,,,H,,46.5522,-90.9161,251.8,WI,ASHLAND 3S,,,
USC00470349,20151230,SNWD,0,,,H,,46.5831,-90.9678,198.1,WI,ASHLAND EXP FARM,,HCN,
USC00470486,20151230,SNWD,178,,,H,,44.9633,-92.3906,335.3,WI,BALDWIN,,,
USC00470516,20151230,SNWD,178,,,H,0800,43.4583,-89.7269,250.9,WI,BARABOO,,,
USC00470645,20151230,SNWD,152,,,H,0800,43.4447,-88.8478,256.0,WI,BEAVER DAM,,,
USC00470652,20151230,SNWD,203,,,H,0630,43.5136,-87.8547,210.9,WI,BELGIUM WWTP,,,
USC00470696,20151230,SNWD,102,,,H,0600,42.5039,-89.0311,237.7,WI,BELOIT,,,
USC00470742,20151230,SNWD,229,,,H,0700,43.9900,-88.9411,233.5,WI,BERLIN WWTP,,,
USC00470855,20151230,SNWD,178,,,H,0830,44.2903,-90.8539,246.9,WI,BLACK RIVER FALLS SWG,,,
USC00470904,20151230,SNWD,102,,,H,0800,45.0908,-91.4864,301.8,WI,BLOOMER,,,
USC00471062,20151230,SNWD,152,,,H,0630,43.0519,-88.1775,251.2,WI,BROOKFIELD,,,
USC00471064,20151230,SNWD,305,,,H,0630,44.1614,-88.0803,246.9,WI,BRILLION,,,
USC00471078,20151230,SNWD,76,,,H,0700,42.6333,-89.3867,240.8,WI,BRODHEAD,,HCN,
USC00471131,20151230,SNWD,127,,,H,,46.5378,-91.5919,304.8,WI,BRULE RS,,,
USC00471205,20151230,SNWD,102,,,H,0700,42.6508,-88.2544,228.9,WI,BURLINGTON,,,
USC00471308,20151230,SNWD,152,,,H,0700,44.9356,-91.8886,251.5,WI,CEDAR FALLS HYDRO PLT,,,
USC00471578,20151230,SNWD,178,,,H,0800,44.9278,-91.4081,249.9,WI,CHIPPEWA FALLS,,,
USC00471604,20151230,SNWD,229,,,N,0700,46.1694,-90.9808,456.6,WI,CLAM LAKE 4W,,,
USC00471667,20151230,SNWD,152,,,H,0800,42.5492,-88.8753,292.6,WI,CLINTON,,,
USC00471676,20151230,SNWD,0,,,H,0700,44.6228,-88.7483,244.4,WI,CLINTONVILLE,,,
USC00471840,20151230,SNWD,127,,,H,,43.0769,-89.1911,264.0,WI,COTTAGE GROVE,,,
USC00471847,20151230,SNWD,178,,,H,,45.8003,-91.4594,396.2,WI,COUDERAY 7 W,,,
USC00471897,20151230,SNWD,178,,,H,0800,45.3575,-88.1919,289.6,WI,CRIVITZ HIGH FALLS,,,
USC00471923,20151230,SNWD,127,,,H,,45.5333,-92.0222,378.0,WI,CUMBERLAND,,,
USC00472001,20151230,SNWD,127,,,H,0700,42.6781,-90.1064,283.5,WI,DARLINGTON,,HCN,
USC00472055,20151230,SNWD,305,,,H,0800,44.3514,-87.8120,247.2,WI,DENMARK WWTP,,,
USC00472173,20151230,SNWD,178,,,H,0800,42.9608,-90.1161,338.3,WI,DODGEVILLE,,,
USC00472279,20151230,SNWD,152,,,H,,44.6197,-91.9794,231.6,WI,DURAND,,,
USC00472626,20151230,SNWD,203,,,H,0730,45.1708,-87.1536,223.4,WI,EPHRAIM 1NE-WWTP,,,
USC00472826,20151230,SNWD,76,,,H,0700,45.9336,-88.2583,396.2,WI,FLORENCE,,,
USC00472842,20151230,SNWD,229,,,H,0700,43.7667,-88.4669,242.3,WI,FOND DU LAC 2SW,,,
USC00472851,20151230,SNWD,152,,,H,0800,44.6997,-87.3967,210.3,WI,FORESTVILLE-4E,,,
USC00472869,20151230,SNWD,127,,,H,0700,42.9050,-88.8589,243.8,WI,FT ATKINSON,,,
USC00472973,20151230,SNWD,178,,,H,0700,43.9750,-89.8308,288.0,WI,FRIENDSHIP,,,
USC00473038,20151230,SNWD,152,,,H,0600,43.5706,-91.2294,194.8,WI,GENOA DAM 8,,,
USC00473058,20151230,SNWD,229,,,H,0800,43.2389,-88.1222,259.1,WI,GERMANTOWN,,,
USC00473198,20151230,SNWD,203,,,H,0700,43.3081,-87.9553,225.9,WI,GRAFTON WWTP,,,
USC00473268,20151230,SNWD,305,,,H,2400,44.4983,-88.1119,207.9,WI,GREEN BAY WFO,,,
USC00473332,20151230,SNWD,203,,,H,,46.4858,-90.4372,355.1,WI,SAXON 1WSW,,,
USC00473453,20151230,SNWD,152,,,H,0800,43.3311,-88.4114,298.7,WI,HARTFORD 2 W,,,
USC00473636,20151230,SNWD,102,,,H,0700,45.6736,-88.9039,509.9,WI,ARGONNE 1.5-NW,,,
USC00473661,20151230,SNWD,254,,,H,0800,43.6408,-87.9050,237.1,WI,HINGHAM,,,
USC00473702,20151230,SNWD,152,,,N,0600,43.2422,-88.2889,294.1,WI,HOLY HILL 2 E,,,
USC00473756,20151230,SNWD,127,,,H,0700,43.4406,-88.6325,268.2,WI,HORICON,,,
USC00473800,20151230,SNWD,203,,,H,,46.4625,-90.1956,440.1,WI,HURLEY,,,
USC00473930,20151230,SNWD,165,,,N,0700,43.3194,-88.1681,275.2,WI,JACKSON,,,
USC00474027,20151230,SNWD,127,,,H,,45.0831,-91.3311,323.4,WI,JIM FALLS 3NW,,,
USC00474108,20151230,SNWD,127,,,H,0630,42.9944,-88.8042,239.9,WI,JEFFERSON WWTP,,,
USC00474174,20151230,SNWD,76,,,H,2400,42.5608,-87.8156,182.9,WI,KENOSHA,,,
USC00474195,20151230,SNWD,0,,,H,0700,44.4628,-87.5050,180.7,WI,KEWAUNEE,,,
USC00474366,20151230,SNWD,178,,,H,0730,43.8669,-91.2725,201.2,WI,LA CROSSE 4NNW,,,
USC00474373,20151230,SNWD,279,,,H,2400,43.8225,-91.1914,398.4,WI,LA CROSSE WFO,,,
USC00474383,20151230,SNWD,127,,,H,0830,46.1211,-89.0758,536.4,WI,LAC VIEUX DESERT,,,
USC00474391,20151230,SNWD,102,,,H,0530,45.4650,-91.1236,344.4,WI,LADYSMITH 3W,,,
USC00474396,20151230,SNWD,76,,,H,,45.4428,-91.0897,356.6,WI,LADYSMITH WTP,,,
USC00474404,20151230,SNWD,203,,,H,0800,43.5753,-90.6417,246.9,WI,LA FARGE,,,
USC00474482,20151230,SNWD,127,,,H,0730,43.0803,-88.8967,249.0,WI,LAKE MILLS,,,
USC00474790,20151230,SNWD,178,,,H,0730,43.3217,-89.5311,251.2,WI,LODI,,,
USC00474937,20151230,SNWD,152,,,H,,43.2117,-91.0986,192.9,WI,LYNXVILLE DAM 9,,,
USC00474953,20151230,SNWD,127,,,H,,46.7781,-90.7653,201.2,WI,MADELINE ISLAND,,,
USC00475091,20151230,SNWD,152,,,H,0730,45.0983,-87.6236,179.5,WI,MARINETTE,,,
USC00475096,20151230,SNWD,229,,,H,0630,43.7028,-88.9989,262.4,WI,MARKESAN,,,
USC00475120,20151230,SNWD,178,,,H,0730,44.6411,-90.1333,377.0,WI,MARSHFIELD EXP FARM,,HCN,
USC00475164,20151230,SNWD,254,,,H,0700,44.1747,-90.3483,298.1,WI,MATHER 3 NW,,,
USC00475178,20151230,SNWD,203,,,H,0800,43.7900,-90.0597,263.7,WI,MAUSTON 1 SE,,,
USC00475189,20151230,SNWD,76,,,H,0800,43.1708,-89.8192,232.3,WI,MAZOMANIE,,,
USC00475255,20151230,SNWD,203,,,H,0800,45.1308,-90.3439,448.1,WI,MEDFORD,,HCN,
USC00475474,20151230,SNWD,178,,,H,0700,43.0719,-88.0294,221.3,WI,MILWAUKEE MT MARY CLG,,HCN,
USC00475499,20151230,SNWD,76,,,H,,43.1086,-88.0306,223.7,WI,MILWAUKEE-TIMMERMAN A/P,,,
USC00475516,20151230,SNWD,127,,,H,0630,45.8864,-89.7322,488.0,WI,MINOCQUA,,HCN,
USC00475581,20151230,SNWD,203,,,H,0800,43.7806,-89.3169,239.6,WI,MONTELLO,,,
USC00475674,20151230,SNWD,102,,,H,0630,42.9881,-89.7419,314.2,WI,MT HOREB,,,
USC00475808,20151230,SNWD,152,,,H,0700,44.5378,-90.5350,329.2,WI,NEILLSVILLE 3ESE,,HCN,
USC00475932,20151230,SNWD,229,,,H,0730,44.3589,-88.7189,243.8,WI,NEW LONDON,,HCN,
USC00476208,20151230,SNWD,254,,,H,0700,44.8919,-87.9550,201.2,WI,OCONTO 4 W,,HCN,
USC00476280,20151230,SNWD,178,,,H,0700,43.7194,-90.5300,292.6,WI,ONTARIO 3E,,,
USC00476330,20151230,SNWD,254,,,H,0700,44.0206,-88.5581,228.6,WI,OSHKOSH,,HCN,
USC00476357,20151230,SNWD,102,,,H,0800,44.9800,-90.5545,390.1,WI,OWEN 2N,,,
USC00476360,20151230,SNWD,254,,,H,,43.8619,-89.5620,290.2,WI,OXFORD 6N,,,
USC00476510,20151230,SNWD,229,,,H,0400,45.0281,-87.7355,182.9,WI,PESHTIGO,,,
USC00476518,20151230,SNWD,102,,,H,0700,46.0664,-89.0753,542.5,WI,PHELPS,,,
USC00476718,20151230,SNWD,178,,,H,0700,43.5278,-89.4342,236.2,WI,PORTAGE,,HCN,
USC00476827,20151230,SNWD,178,,,H,0700,43.0514,-91.1350,200.6,WI,PRAIRIE DU CHIEN,,HCN,
USC00476874,20151230,SNWD,279,,,H,0700,44.6775,-88.2275,240.5,WI,PULASKI WWTP,,,
USC00476922,20151230,SNWD,51,,,H,0800,42.7022,-87.7861,181.4,WI,RACINE,,HCN,
USC00477052,20151230,SNWD,229,,,H,0800,43.5231,-90.0003,282.2,WI,REEDSBURG,,,
USC00477092,20151230,SNWD,51,,,H,0830,46.1222,-89.8772,491.3,WI,REST LAKE,,,
USC00477113,20151230,SNWD,127,,,H,0730,45.5986,-89.4508,479.1,WI,RHINELANDER,,,
USC00477115,20151230,SNWD,178,,,H,0800,45.6528,-89.3075,483.4,WI,RHINELANDER 4NE,,,
USC00477118,20151230,SNWD,178,,,H,2230,45.6222,-89.4100,490.4,WI,RHINELANDER WJFW TV-12,,,
USC00477132,20151230,SNWD,76,,,H,,45.4164,-91.7719,336.2,WI,RICE LAKE,,,
USC00477148,20151230,SNWD,152,,,H,0700,43.2111,-88.2092,299.9,WI,RICHFIELD 3 SSW,,,
USC00477226,20151230,SNWD,178,,,H,0500,44.8544,-92.6122,286.5,WI,RIVER FALLS,,,
USC00477230,20151230,SNWD,152,,,H,,44.9708,-92.5620,298.7,WI,ROBERTS WWTP,,,
USC00477480,20151230,SNWD,152,,,H,0600,45.9156,-89.4894,500.8,WI,ST GERMAIN,,,
USC00477581,20151230,SNWD,178,,,H,0630,43.3750,-87.9403,230.1,WI,SAUKVILLE WWTP,,,
USC00477708,20151230,SNWD,178,,,H,0800,44.7631,-88.6183,245.7,WI,SHAWANO 2SSW,,,
USC00477796,20151230,SNWD,178,,,H,0700,43.3339,-88.2978,313.6,WI,SLINGER WWTP,,,
USC00477964,20151230,SNWD,102,,,H,0700,42.9011,-87.8494,198.1,WI,SOUTH MILWAUKEE WWTP,,,
USC00477997,20151230,SNWD,178,,,H,0800,43.9364,-90.8164,238.4,WI,SPARTA,,,
USC00478164,20151230,SNWD,152,,,H,0700,43.1342,-90.8372,309.4,WI,STEUBEN 4 SE,,,
USC00478171,20151230,SNWD,76,,,H,0730,44.5114,-89.5856,328.9,WI,STEVENS POINT,,,
USC00478229,20151230,SNWD,127,,,H,0800,42.9108,-89.2133,256.0,WI,STOUGHTON,,,
USC00478267,20151230,SNWD,152,,,H,0730,44.8797,-87.3356,213.1,WI,STURGEON BAY EXP FARM,,,
USC00478316,20151230,SNWD,152,,,H,2400,42.9675,-88.5497,284.4,WI,SULLIVAN 3SE,,,
USC00478324,20151230,SNWD,152,,,H,0500,45.3789,-89.1942,527.9,WI,SUMMIT LAKE,,,
USC00478349,20151230,SNWD,102,,,H,,46.7000,-92.0167,192.0,WI,SUPERIOR,,,
USC00478589,20151230,SNWD,127,,,H,0600,43.9994,-91.4378,201.2,WI,TREMPEALEAU DAM 6,,,
USC00478672,20151230,SNWD,203,,,H,0700,44.1431,-87.5678,179.5,WI,TWO RIVERS,,,
USC00478723,20151230,SNWD,152,,,H,0800,42.6903,-88.0336,222.5,WI,UNION GROVE,,,
USC00478750,20151230,SNWD,203,,,H,,46.3678,-90.4122,456.3,WI,UPSON,,,
USC00478827,20151230,SNWD,229,,,H,0700,43.5594,-90.8761,382.5,WI,VIROQUA,,HCN,
USC00478905,20151230,SNWD,279,,,H,0700,45.3581,-86.8911,209.1,WI,WASHINGTON IS,,,
USC00478910,20151230,SNWD,127,,,H,0630,43.1878,-88.9844,245.1,WI,WATERLOO,,,
USC00478919,20151230,SNWD,152,,,H,0700,43.1742,-88.7364,251.5,WI,WATERTOWN,,HCN,
USC00478951,20151230,SNWD,279,,,H,0800,44.3547,-89.0592,255.1,WI,WAUPACA,,,
USC00478969,20151230,SNWD,152,,,H,2400,44.9464,-89.6222,364.8,WI,WAUSAU WSAW TV,,,
USC00478987,20151230,SNWD,330,,,H,0830,44.0411,-89.2433,264.9,WI,WAUTOMA-SILVER LAKE,,,
USC00479052,20151230,SNWD,203,,,H,0700,43.4106,-88.1939,299.0,WI,WEST BEND PUBLIC WORKS,,,
USC00479053,20151230,SNWD,178,,,H,0830,43.4319,-88.1606,273.1,WI,WEST BEND FIRE STN,,,
USC00479062,20151230,SNWD,203,,,H,0700,43.6750,-90.8078,390.8,WI,WESTBY 3ENE,,,
USC00479176,20151230,SNWD,178,,,H,0800,45.1453,-88.7417,392.9,WI,WHITE LAKE 1 SE,,,
USC00479190,20151230,SNWD,102,,,H,0800,42.8508,-88.7247,266.7,WI,WHITEWATER,,,
USC00479304,20151230,SNWD,102,,,H,0900,45.8833,-91.0700,413.0,WI,WINTER,,,
USC00479345,20151230,SNWD,152,,,H,0700,44.3994,-89.8306,310.9,WI,WISC RAPIDS GRAND AV B,,,
USC00480027,20151230,SNWD,203,,,H,,42.7292,-110.9297,1903.5,WY,AFTON,,,
USC00480140,20151230,SNWD,533,,,H,,43.7728,-111.0339,1962.0,WY,ALTA 1 NNW,,HCN,
USC00480432,20151230,SNWD,381,,,H,,42.4942,-108.7289,2333.2,WY,ATLANTIC CITY,,,
USC00480540,20151230,SNWD,25,,,H,0800,44.3800,-108.0350,1169.5,WY,BASIN,,HCN,
USC00480603,20151230,SNWD,406,,,H,0700,42.8733,-110.9075,1958.3,WY,BEDFORD 3 SE,,,
USC00480680,20151230,SNWD,102,,,H,0700,44.6828,-107.0089,1282.6,WY,BIG HORN,,,
USC00480951,20151230,SNWD,102,,,H,,42.7158,-109.6903,2115.3,WY,BOULDER REARING STN,,,
USC00481000,20151230,SNWD,0,,,H,,43.4053,-108.1633,1479.5,WY,BOYSEN DAM,,,
USC00481131,20151230,SNWD,127,,,H,,41.2469,-109.5967,1853.2,WY,BUCKBOARD MARINA,,,
USC00481165,20151230,SNWD,25,,,H,0600,44.3547,-106.6992,1414.0,WY,BUFFALO,,,
USC00481220,20151230,SNWD,254,,,H,0730,44.7742,-107.5217,2456.7,WY,BURGESS JUNCTION,,,
USC00481284,20151230,SNWD,0,,,H,,43.3656,-109.2756,1865.4,WY,BURRIS,,,
USC00481572,20151230,SNWD,102,,,H,0700,42.8519,-106.2842,1578.9,WY,CASPER 1SW,,,
USC00481676,20151230,SNWD,76,,,H,2400,41.1522,-104.8056,1871.5,WY,CHEYENNE WFO,,,
USC00481730,20151230,SNWD,51,,,H,0700,41.7594,-104.8222,1616.7,WY,CHUGWATER,,HCN,
USC00481775,20151230,SNWD,51,,,H,,44.9367,-109.1375,1246.6,WY,CLARK 3NE,,,
USC00481840,20151230,SNWD,0,,,H,0800,44.5147,-109.0450,1546.9,WY,CODY,,HCN,
USC00481850,20151230,SNWD,51,,,H,0730,44.4139,-108.9006,1599.6,WY,CODY 12SE,,,
USC00482242,20151230,SNWD,229,,,H,0800,42.9283,-110.1272,2235.7,WY,DANIEL FISH HATCHERY,,,
USC00482375,20151230,SNWD,356,,,H,1900,43.4136,-110.1631,2487.2,WY,DARWIN RCH,,,
USC00482399,20151230,SNWD,25,,,H,0600,44.8728,-107.2658,1203.4,WY,DAYTON,,,
USC00482580,20151230,SNWD,0,,,H,,44.0992,-105.1175,1313.7,WY,DILLINGER,,,
USC00482685,20151230,SNWD,127,,,H,0800,42.7467,-105.3603,1484.4,WY,DOUGLAS 1 SE,,,
USC00482715,20151230,SNWD,25,,,H,0700,43.5397,-109.6553,2119.9,WY,DUBOIS,,HCN,
USC00483170,20151230,SNWD,178,,,H,0700,42.1397,-109.4308,2022.3,WY,FARSON 2NNE,,,
USC00483582,20151230,SNWD,305,,,H,1700,41.8369,-110.7706,2066.5,WY,FOSSIL BUTTE,,,
USC00483855,20151230,SNWD,51,,,H,,44.2644,-105.4919,1414.3,WY,GILLETTE 4SE,,,
USC00484065,20151230,SNWD,127,,,H,,41.5167,-109.4703,1869.3,WY,GREEN RIVER,,HCN,
USC00484080,20151230,SNWD,25,,,H,0800,44.4908,-108.0411,1176.5,WY,GREYBULL,,,
USC00484760,20151230,SNWD,102,,,H,,44.6856,-104.6028,1145.4,WY,HULETT,,,
USC00484799,20151230,SNWD,51,,,H,0800,44.7811,-106.9644,1174.4,WY,IML - AIR SCI,,,
USC00484910,20151230,SNWD,254,,,H,,43.4867,-110.7614,1892.8,WY,JACKSON,,,
USC00484925,20151230,SNWD,25,,,H,0600,42.4942,-107.8292,1926.3,WY,JEFFREY CITY,,,
USC00485055,20151230,SNWD,51,,,H,0700,43.7144,-106.6375,1420.4,WY,KAYCEE,,,
USC00485355,20151230,SNWD,203,,,H,0800,44.8956,-110.2342,2002.5,WY,LAMAR RANGER STATION,,,
USC00485374,20151230,SNWD,51,,,H,0800,43.1828,-104.6036,1281.4,WY,LANCE CREEK 11NNE,,,
USC00485417,20151230,SNWD,102,,,H,0800,41.2847,-105.5319,2252.5,WY,LARAMIE 4SE,,,
USC00486195,20151230,SNWD,25,,,H,0800,43.4131,-106.2772,1481.3,WY,MIDWEST,,HCN,
USC00486428,20151230,SNWD,533,,,H,,43.6536,-110.7169,1964.1,WY,MOOSE,,,
USC00486440,20151230,SNWD,457,,,H,0800,43.8567,-110.5889,2072.0,WY,MORAN 5WNW,,HCN,
USC00486845,20151230,SNWD,533,,,H,0800,44.4569,-110.8328,2243.3,WY,OLD FAITHFUL,,,
USC00486852,20151230,SNWD,0,,,H,0500,42.2058,-104.5561,1295.4,WY,OLD FT LARAMIE,,,
USC00487031,20151230,SNWD,381,,,H,0700,44.5036,-109.9639,2041.2,WY,PAHASKA,,,
USC00487260,20151230,SNWD,152,,,H,1800,42.8744,-109.8581,2199.7,WY,PINEDALE,,HCN,
USC00487375,20151230,SNWD,127,,,H,0800,43.0353,-106.9894,1744.1,WY,POWDER RVR (SCHOOL),,,
USC00487555,20151230,SNWD,102,,,H,1700,43.2450,-104.2881,1185.7,WY,REDBIRD,,,
USC00487760,20151230,SNWD,25,,,H,0600,43.0308,-108.3742,1510.3,WY,RIVERTON,,HCN,
USC00487847,20151230,SNWD,127,,,H,1700,41.5778,-109.2394,1911.1,WY,ROCK SPRINGS FIRE DEPARTMENT,,,
USC00488124,20151230,SNWD,0,,,H,0800,44.5478,-107.7633,1306.1,WY,SHELL 1NE,,,
USC00488209,20151230,SNWD,0,,,H,1700,43.2372,-108.1097,1474.3,WY,SHOSHONI,,,
USC00488315,20151230,SNWD,838,,,H,0800,44.1333,-110.6658,2097.6,WY,SNAKE RIVER,,,
USC00488626,20151230,SNWD,152,,,H,,44.5767,-106.9061,1575.2,WY,STORY,,,
USC00488705,20151230,SNWD,25,,,H,,44.4122,-104.3567,1431.0,WY,SUNDANCE,,,
USC00488758,20151230,SNWD,25,,,H,0600,44.0761,-108.9547,1901.3,WY,SUNSHINE 3NE,,,
USC00488852,20151230,SNWD,25,,,H,1700,44.0647,-107.3819,1467.6,WY,TENSLEEP 4NE,,,
USC00488858,20151230,SNWD,152,,,H,0700,43.8111,-107.3653,1426.5,WY,TENSLEEP 16SSE,,,
USC00488875,20151230,SNWD,203,,,H,,43.6483,-108.2036,1314.6,WY,THERMOPOLIS,,,
USC00488884,20151230,SNWD,152,,,H,0700,43.7533,-108.1431,1305.2,WY,THERMOPOLIS 9NE,,,
USC00488997,20151230,SNWD,102,,,H,0700,42.4881,-104.1564,1481.3,WY,TORRINGTON 29N,,,
USC00489025,20151230,SNWD,406,,,H,0800,44.9167,-110.4203,1909.9,WY,TOWER FALLS,,,
USC00489459,20151230,SNWD,203,,,H,0800,41.6717,-107.9786,2054.4,WY,WAMSUTTER,,,
USC00489467,20151230,SNWD,0,,,H,0700,44.4650,-109.4956,1745.0,WY,WAPITI 3W,,,
USC00489580,20151230,SNWD,102,,,H,,44.6406,-105.3053,1074.4,WY,WESTON 1 E,,,
USC00489615,20151230,SNWD,0,,,H,1700,42.1106,-104.9492,1413.7,WY,WHEATLAND 4 N,,HCN,
USC00489902,20151230,SNWD,356,,,H,0800,44.4886,-110.0039,2119.0,WY,YELLOWSTONE NP E ENT,,,
USS0003E03S,20151230,SNWD,229,,,T,,44.1100,-103.9800,2100.1,SD,Blind Park,,,
USS0003E05S,20151230,SNWD,356,,,T,,44.2100,-103.7900,1868.4,SD,North Rapid Creek,,,
USS0004E07S,20151230,SNWD,178,,,T,,44.4900,-104.4100,1801.4,WY,Cole Canyon,,,
USS0005G04S,20151230,SNWD,432,,,T,,42.4400,-105.8600,2552.7,WY,Laprele Creek,,,
USS0005G05S,20151230,SNWD,406,,,T,,42.2800,-105.5800,2407.9,WY,Windy Peak,,,
USS0005H02S,20151230,SNWD,381,,,T,,41.2300,-105.3800,2539.0,WY,Crow Creek,,,
USS0005J04S,20151230,SNWD,483,,,T,,40.4000,-105.8500,2752.3,CO,Phantom Valley,,,
USS0005J05S,20151230,SNWD,711,,,T,,40.2000,-105.6000,2913.9,CO,Wild Basin,,,
USS0005J06S,20151230,SNWD,1168,,I,T,,40.8100,-105.7700,3115.1,CO,Deadman Hill,,,
USS0005J08S,20151230,SNWD,787,,,T,,40.0300,-105.5800,3139.4,CO,University Camp,,,
USS0005J10S,20151230,SNWD,1067,,,T,,40.4100,-105.8200,3261.4,CO,Lake Irene,,,
USS0005J11S,20151230,SNWD,660,,,T,,40.5800,-105.6300,2859.0,CO,Hourglass Lake,,,
USS0005J12S,20151230,SNWD,533,,,T,,40.2300,-105.9200,2657.9,CO,Stillwater Creek,,,
USS0005J18S,20151230,SNWD,356,,,T,,40.2100,-105.5700,2621.3,CO,Copeland Lake,,,
USS0005J27S,20151230,SNWD,787,,,T,,40.5100,-105.7700,3041.9,CO,Long Draw Resv,,,
USS0005J28S,20151230,SNWD,711,,,T,,40.8900,-105.6600,2718.8,CO,Black Mountain,,,
USS0005J37S,20151230,SNWD,737,,,T,,40.5300,-105.8900,3084.6,CO,Joe Wright,,,
USS0005J39S,20151230,SNWD,737,,,T,,40.3100,-105.6400,2895.6,CO,Bear Lake,,,
USS0005J40S,20151230,SNWD,864,,,T,,40.4300,-105.7300,3261.4,CO,Willow Park,,,
USS0005J41S,20151230,SNWD,610,,,T,,39.9400,-105.5900,2956.6,CO,Lake Eldora,,,
USS0005J42S,20151230,SNWD,660,,,T,,40.0400,-105.5400,3020.6,CO,Niwot,,,
USS0005J45S,20151230,SNWD,864,,,T,,40.1400,-105.5900,2932.2,CO,Sawtooth,,,
USS0005J46S,20151230,SNWD,940,,,T,,40.0400,-105.7500,3237.0,CO,High Lonesome,,,
USS0005K05S,20151230,SNWD,940,,,T,,39.6700,-105.9000,3474.7,CO,Loveland Basin,,,
USS0005K09S,20151230,SNWD,914,,,T,,39.6500,-105.8700,3383.3,CO,Grizzly Peak,,,
USS0005K14S,20151230,SNWD,991,,,T,,39.8000,-105.7800,3444.2,CO,Berthoud Summit,,,
USS0005K21S,20151230,SNWD,914,,,T,,39.7600,-105.9100,3169.9,CO,Jones Pass,,,
USS0005K26S,20151230,SNWD,737,,,T,,39.5700,-105.8000,3340.6,CO,Jackwhacker Gulch,,,
USS0005K27S,20151230,SNWD,559,,,T,,39.6600,-105.5900,3230.9,CO,Echo Lake,,,
USS0005K28S,20151230,SNWD,635,,,T,,39.4400,-105.9100,3230.9,CO,Michigan Creek,,,
USS0005K30S,20151230,SNWD,965,,,T,,39.8700,-105.8700,3398.5,CO,Fool Creek,,,
USS0005L11S,20151230,SNWD,279,,,T,,38.8800,-105.0700,3493.0,CO,Glen Cove,,,
USS0005L12S,20151230,SNWD,559,,,T,,38.2900,-105.8500,3267.5,CO,Hayden Pass,,,
USS0005M03S,20151230,SNWD,787,,,T,,37.2100,-105.2000,3200.4,CO,Culebra #2,,,
USS0005M07S,20151230,SNWD,356,,,T,,37.3300,-105.0700,3048.0,CO,Apishapa,,,
USS0005M08S,20151230,SNWD,660,,,T,,37.3500,-105.2300,3310.1,CO,Trinchera,,,
USS0005M13S,20151230,SNWD,1041,,,T,,37.9700,-105.5400,3291.8,CO,South Colony,,,
USS0005M14S,20151230,SNWD,508,,,T,,37.2100,-105.1200,3115.1,CO,Whiskey Ck,,,
USS0005M16S,20151230,SNWD,508,,,T,,37.8500,-105.4400,2941.0,CO,Medano Pass,,,
USS0005M17S,20151230,SNWD,787,,,T,,37.6100,-105.3700,3246.1,CO,Ute Creek,,,
USS0005N04S,20151230,SNWD,356,,,T,,36.1300,-105.5300,2621.3,NM,Tres Ritos,,,
USS0005N11S,20151230,SNWD,508,,,T,,36.7000,-105.3400,3002.3,NM,Red River Pass #2,,,
USS0005N13S,20151230,SNWD,330,,,T,,36.4100,-105.3300,2849.9,NM,Palo,,,
USS0005N14S,20151230,SNWD,1118,,,T,,36.5800,-105.4600,3370.2,NM,Taos Powderhorn,,,
USS0005N16S,20151230,SNWD,406,,,T,,36.9900,-105.2600,3230.9,NM,North Costilla,,,
USS0005N18S,20151230,SNWD,813,,,T,,36.1900,-105.5600,2987.0,NM,Gallegos Peak,,,
USS0005N19S,20151230,SNWD,584,,,T,,36.4700,-105.1900,3102.9,NM,Tolby,,,
USS0005N23S,20151230,SNWD,483,,,T,,36.7900,-105.2400,3078.5,NM,Shuree,,,
USS0005P04S,20151230,SNWD,254,,,T,,35.7000,-105.8100,2502.4,NM,Elk Cabin,,,
